system:index,EVI,NDMI,NDVI,NDWI,SAVI,SLA,VIG,name,.geo
20190610T105039_20190610T105331_T30SWG_00000000000000000003,,,,,,,,NPD,"{""type"":""Point"",""coordinates"":[-3.1782108985403896,37.17621218414052]}"
20190610T105039_20190610T105331_T30SWG_00000000000000000004,,,,,,,,NAH2,"{""type"":""Point"",""coordinates"":[-3.4704113314716447,37.076569112000215]}"
20190610T105039_20190610T105331_T30SWG_00000000000000000005,,,,,,,,NSH,"{""type"":""Point"",""coordinates"":[-3.051246914245625,37.13410043379177]}"
20190610T105039_20190610T105331_T30SWG_00000000000000000006,,,,,,,,ASH2,"{""type"":""Point"",""coordinates"":[-3.9238706948997164,36.875374472468735]}"
20190610T105039_20190610T105331_T30SWG_00000000000000000007,0.31179342622831824,0.16031332962182468,0.5473537831360158,0.31518201917064587,0.29954269528388977,1.0462555066079295,-0.22307692307692306,BPD,"{""type"":""Point"",""coordinates"":[-2.708395552448278,37.31068083550823]}"
20190610T105039_20190610T105331_T30SWG_00000000000000000008,0.27649076350160684,-0.029625024268610828,0.4564676773956959,0.1243398959867394,0.2680136263370514,0.7823458282950423,-0.26891834117144076,BSD,"{""type"":""Point"",""coordinates"":[-2.7068304079785186,37.28738203250398]}"
20190610T105039_20190610T105331_T30SWG_00000000000000000009,,,,,,,,NSD,"{""type"":""Point"",""coordinates"":[-3.11788372038832,37.13373478750539]}"
20190610T105039_20190610T105331_T30SWG_0000000000000000000a,,,,,,,,NPH,"{""type"":""Point"",""coordinates"":[-3.1799588661533402,37.176885508399586]}"
20190610T105039_20190610T105331_T30SWG_0000000000000000000b,,,,,,,,NAH1,"{""type"":""Point"",""coordinates"":[-3.4733008289542777,37.0750663949452]}"
20190610T105039_20190610T105331_T30SWG_0000000000000000000c,,,,,,,,NAD,"{""type"":""Point"",""coordinates"":[-3.4602624174740013,37.10169614643638]}"
20190613T105629_20190613T110914_T30SVF_00000000000000000000,0.49567317308960135,0.47642112589749,0.8083047231032148,0.6653249134998099,0.47342437505722046,2.0619658119658117,-0.28739232576350826,APH,"{""type"":""Point"",""coordinates"":[-3.913967031460013,36.875111385506585]}"
20190613T105629_20190613T110914_T30SVF_00000000000000000001,0.44551453654220285,0.3112149715346529,0.7204169278052814,0.5053648219245662,0.4266521632671356,1.575742067553736,-0.34287573194534804,ASH1,"{""type"":""Point"",""coordinates"":[-3.9265595328349434,36.8801680061012]}"
20190613T105629_20190613T110914_T30SVF_00000000000000000002,,,,,,,,BAH,"{""type"":""Point"",""coordinates"":[-2.855915992599429,37.37717940951828]}"
20190613T105629_20190613T110914_T30SVF_00000000000000000003,,,,,,,,NPD,"{""type"":""Point"",""coordinates"":[-3.1782108985403896,37.17621218414052]}"
20190613T105629_20190613T110914_T30SVF_00000000000000000004,,,,,,,,NAH2,"{""type"":""Point"",""coordinates"":[-3.4704113314716447,37.076569112000215]}"
20190613T105629_20190613T110914_T30SVF_00000000000000000005,,,,,,,,NSH,"{""type"":""Point"",""coordinates"":[-3.051246914245625,37.13410043379177]}"
20190613T105629_20190613T110914_T30SVF_00000000000000000006,0.4689370329696457,0.4350310575069705,0.7257245386341488,0.6348712154482217,0.4365041255950928,1.771745835903763,-0.2544987146529563,ASH2,"{""type"":""Point"",""coordinates"":[-3.9238706948997164,36.875374472468735]}"
20190613T105629_20190613T110914_T30SVF_00000000000000000007,,,,,,,,BPD,"{""type"":""Point"",""coordinates"":[-2.708395552448278,37.31068083550823]}"
20190613T105629_20190613T110914_T30SVF_00000000000000000008,,,,,,,,BSD,"{""type"":""Point"",""coordinates"":[-2.7068304079785186,37.28738203250398]}"
20190613T105629_20190613T110914_T30SVF_00000000000000000009,,,,,,,,NSD,"{""type"":""Point"",""coordinates"":[-3.11788372038832,37.13373478750539]}"
20190613T105629_20190613T110914_T30SVF_0000000000000000000a,,,,,,,,NPH,"{""type"":""Point"",""coordinates"":[-3.1799588661533402,37.176885508399586]}"
20190613T105629_20190613T110914_T30SVF_0000000000000000000b,,,,,,,,NAH1,"{""type"":""Point"",""coordinates"":[-3.4733008289542777,37.0750663949452]}"
20190613T105629_20190613T110914_T30SVF_0000000000000000000c,,,,,,,,NAD,"{""type"":""Point"",""coordinates"":[-3.4602624174740013,37.10169614643638]}"
20190613T105629_20190613T110914_T30SVG_00000000000000000000,,,,,,,,APH,"{""type"":""Point"",""coordinates"":[-3.913967031460013,36.875111385506585]}"
20190613T105629_20190613T110914_T30SVG_00000000000000000001,,,,,,,,ASH1,"{""type"":""Point"",""coordinates"":[-3.9265595328349434,36.8801680061012]}"
20190613T105629_20190613T110914_T30SVG_00000000000000000002,,,,,,,,BAH,"{""type"":""Point"",""coordinates"":[-2.855915992599429,37.37717940951828]}"
20190613T105629_20190613T110914_T30SVG_00000000000000000003,0.24876181211351336,0.08138350290421337,0.45317839588230896,0.27802823795372095,0.2509462535381317,0.9506980802792321,-0.23836549375709415,NPD,"{""type"":""Point"",""coordinates"":[-3.1782108985403896,37.17621218414052]}"
20190613T105629_20190613T110914_T30SVG_00000000000000000004,0.37698034557269855,0.23680242630938592,0.6706281828461986,0.43106458367037825,0.37287601828575134,1.3253319713993872,-0.36585365853658536,NAH2,"{""type"":""Point"",""coordinates"":[-3.4704113314716447,37.076569112000215]}"
20190613T105629_20190613T110914_T30SVG_00000000000000000005,0.3279559363355619,0.22580645349319647,0.625515954453832,0.4464106860605994,0.32622310519218445,1.3576725613234453,-0.25288135593220334,NSH,"{""type"":""Point"",""coordinates"":[-3.051246914245625,37.13410043379177]}"
20190613T105629_20190613T110914_T30SVG_00000000000000000006,,,,,,,,ASH2,"{""type"":""Point"",""coordinates"":[-3.9238706948997164,36.875374472468735]}"
20190613T105629_20190613T110914_T30SVG_00000000000000000007,,,,,,,,BPD,"{""type"":""Point"",""coordinates"":[-2.708395552448278,37.31068083550823]}"
20190613T105629_20190613T110914_T30SVG_00000000000000000008,,,,,,,,BSD,"{""type"":""Point"",""coordinates"":[-2.7068304079785186,37.28738203250398]}"
20190613T105629_20190613T110914_T30SVG_00000000000000000009,0.30118531126182435,0.20113313506359506,0.6398796572732892,0.4154302589460501,0.30483144521713257,1.2263450834879406,-0.2513207547169811,NSD,"{""type"":""Point"",""coordinates"":[-3.11788372038832,37.13373478750539]}"
20190613T105629_20190613T110914_T30SVG_0000000000000000000a,0.3160987122666323,0.23353967396712685,0.5826714879902893,0.4280130296269076,0.311583012342453,1.1558237145855195,-0.22893006575014943,NPH,"{""type"":""Point"",""coordinates"":[-3.1799588661533402,37.176885508399586]}"
20190613T105629_20190613T110914_T30SVG_0000000000000000000b,0.45573366257841585,0.3644433072793771,0.787969421717195,0.5921870301036255,0.4440629184246063,1.7844101123595506,-0.27826086956521734,NAH1,"{""type"":""Point"",""coordinates"":[-3.4733008289542777,37.0750663949452]}"
20190613T105629_20190613T110914_T30SVG_0000000000000000000c,0.502203811672667,0.31408245908257243,0.7488164941865607,0.5433767628168307,0.4695029854774475,1.533532041728763,-0.2568115942028985,NAD,"{""type"":""Point"",""coordinates"":[-3.4602624174740013,37.10169614643638]}"
20190613T105629_20190613T110914_T30SWG_00000000000000000000,,,,,,,,APH,"{""type"":""Point"",""coordinates"":[-3.913967031460013,36.875111385506585]}"
20190613T105629_20190613T110914_T30SWG_00000000000000000001,,,,,,,,ASH1,"{""type"":""Point"",""coordinates"":[-3.9265595328349434,36.8801680061012]}"
20190613T105629_20190613T110914_T30SWG_00000000000000000002,0.27787995320018205,0.09368440048735471,0.40835381083660066,0.27661468919116183,0.2748621702194214,0.929922480620155,-0.22917466410748555,BAH,"{""type"":""Point"",""coordinates"":[-2.855915992599429,37.37717940951828]}"
20190613T105629_20190613T110914_T30SWG_00000000000000000003,,,,,,,,NPD,"{""type"":""Point"",""coordinates"":[-3.1782108985403896,37.17621218414052]}"
20190613T105629_20190613T110914_T30SWG_00000000000000000004,,,,,,,,NAH2,"{""type"":""Point"",""coordinates"":[-3.4704113314716447,37.076569112000215]}"
20190613T105629_20190613T110914_T30SWG_00000000000000000005,,,,,,,,NSH,"{""type"":""Point"",""coordinates"":[-3.051246914245625,37.13410043379177]}"
20190613T105629_20190613T110914_T30SWG_00000000000000000006,,,,,,,,ASH2,"{""type"":""Point"",""coordinates"":[-3.9238706948997164,36.875374472468735]}"
20190613T105629_20190613T110914_T30SWG_00000000000000000007,0.27079186006073275,0.18731612815925527,0.579817307814928,0.33824614198453984,0.27394163608551025,1.1107491856677525,-0.25365205843293487,BPD,"{""type"":""Point"",""coordinates"":[-2.708395552448278,37.31068083550823]}"
20190613T105629_20190613T110914_T30SWG_00000000000000000008,0.2233297818637091,-0.007775280895643217,0.42199856553555765,0.13482500327791186,0.22629143297672272,0.7740508661997788,-0.2631027253668763,BSD,"{""type"":""Point"",""coordinates"":[-2.7068304079785186,37.28738203250398]}"
20190613T105629_20190613T110914_T30SWG_00000000000000000009,,,,,,,,NSD,"{""type"":""Point"",""coordinates"":[-3.11788372038832,37.13373478750539]}"
20190613T105629_20190613T110914_T30SWG_0000000000000000000a,,,,,,,,NPH,"{""type"":""Point"",""coordinates"":[-3.1799588661533402,37.176885508399586]}"
20190613T105629_20190613T110914_T30SWG_0000000000000000000b,,,,,,,,NAH1,"{""type"":""Point"",""coordinates"":[-3.4733008289542777,37.0750663949452]}"
20190613T105629_20190613T110914_T30SWG_0000000000000000000c,,,,,,,,NAD,"{""type"":""Point"",""coordinates"":[-3.4602624174740013,37.10169614643638]}"
20190615T105031_20190615T110018_T30SWG_00000000000000000000,,,,,,,,APH,"{""type"":""Point"",""coordinates"":[-3.913967031460013,36.875111385506585]}"
20190615T105031_20190615T110018_T30SWG_00000000000000000001,,,,,,,,ASH1,"{""type"":""Point"",""coordinates"":[-3.9265595328349434,36.8801680061012]}"
20190615T105031_20190615T110018_T30SWG_00000000000000000002,,,,,,,,BAH,"{""type"":""Point"",""coordinates"":[-2.855915992599429,37.37717940951828]}"
20190615T105031_20190615T110018_T30SWG_00000000000000000003,,,,,,,,NPD,"{""type"":""Point"",""coordinates"":[-3.1782108985403896,37.17621218414052]}"
20190615T105031_20190615T110018_T30SWG_00000000000000000004,,,,,,,,NAH2,"{""type"":""Point"",""coordinates"":[-3.4704113314716447,37.076569112000215]}"
20190615T105031_20190615T110018_T30SWG_00000000000000000005,,,,,,,,NSH,"{""type"":""Point"",""coordinates"":[-3.051246914245625,37.13410043379177]}"
20190615T105031_20190615T110018_T30SWG_00000000000000000006,,,,,,,,ASH2,"{""type"":""Point"",""coordinates"":[-3.9238706948997164,36.875374472468735]}"
20190615T105031_20190615T110018_T30SWG_00000000000000000007,0.32291262850258917,0.1550089692159091,0.5845342811624168,0.33293909089513607,0.31797322630882263,1.013077593722755,-0.2564655172413793,BPD,"{""type"":""Point"",""coordinates"":[-2.708395552448278,37.31068083550823]}"
20190615T105031_20190615T110018_T30SWG_00000000000000000008,0.2751302987008282,-0.044894713011875975,0.4438438336847859,0.12784424402260144,0.2661464512348175,0.7662452219935313,-0.2812629829663482,BSD,"{""type"":""Point"",""coordinates"":[-2.7068304079785186,37.28738203250398]}"
20190615T105031_20190615T110018_T30SWG_00000000000000000009,,,,,,,,NSD,"{""type"":""Point"",""coordinates"":[-3.11788372038832,37.13373478750539]}"
20190615T105031_20190615T110018_T30SWG_0000000000000000000a,,,,,,,,NPH,"{""type"":""Point"",""coordinates"":[-3.1799588661533402,37.176885508399586]}"
20190615T105031_20190615T110018_T30SWG_0000000000000000000b,,,,,,,,NAH1,"{""type"":""Point"",""coordinates"":[-3.4733008289542777,37.0750663949452]}"
20190615T105031_20190615T110018_T30SWG_0000000000000000000c,,,,,,,,NAD,"{""type"":""Point"",""coordinates"":[-3.4602624174740013,37.10169614643638]}"
20190618T105621_20190618T110416_T30SVF_00000000000000000000,0.4680267932516699,0.4426070228295733,0.7959430879880709,0.6386740470944852,0.47494882345199585,1.867694283879255,-0.3712984054669704,APH,"{""type"":""Point"",""coordinates"":[-3.913967031460013,36.875111385506585]}"
20190618T105621_20190618T110416_T30SVF_00000000000000000001,0.48247900122643117,0.4459627447337638,0.8040917682402958,0.6417489508459617,0.47301241755485535,2.1417434443656984,-0.30860033726812813,ASH1,"{""type"":""Point"",""coordinates"":[-3.9265595328349434,36.8801680061012]}"
20190618T105621_20190618T110416_T30SVF_00000000000000000002,,,,,,,,BAH,"{""type"":""Point"",""coordinates"":[-2.855915992599429,37.37717940951828]}"
20190618T105621_20190618T110416_T30SVF_00000000000000000003,,,,,,,,NPD,"{""type"":""Point"",""coordinates"":[-3.1782108985403896,37.17621218414052]}"
20190618T105621_20190618T110416_T30SVF_00000000000000000004,,,,,,,,NAH2,"{""type"":""Point"",""coordinates"":[-3.4704113314716447,37.076569112000215]}"
20190618T105621_20190618T110416_T30SVF_00000000000000000005,,,,,,,,NSH,"{""type"":""Point"",""coordinates"":[-3.051246914245625,37.13410043379177]}"
20190618T105621_20190618T110416_T30SVF_00000000000000000006,0.477510456526276,0.4824184329376582,0.7887667923906605,0.6936416296855519,0.46834221482276917,2.0145878920495988,-0.2879019908116386,ASH2,"{""type"":""Point"",""coordinates"":[-3.9238706948997164,36.875374472468735]}"
20190618T105621_20190618T110416_T30SVF_00000000000000000007,,,,,,,,BPD,"{""type"":""Point"",""coordinates"":[-2.708395552448278,37.31068083550823]}"
20190618T105621_20190618T110416_T30SVF_00000000000000000008,,,,,,,,BSD,"{""type"":""Point"",""coordinates"":[-2.7068304079785186,37.28738203250398]}"
20190618T105621_20190618T110416_T30SVF_00000000000000000009,,,,,,,,NSD,"{""type"":""Point"",""coordinates"":[-3.11788372038832,37.13373478750539]}"
20190618T105621_20190618T110416_T30SVF_0000000000000000000a,,,,,,,,NPH,"{""type"":""Point"",""coordinates"":[-3.1799588661533402,37.176885508399586]}"
20190618T105621_20190618T110416_T30SVF_0000000000000000000b,,,,,,,,NAH1,"{""type"":""Point"",""coordinates"":[-3.4733008289542777,37.0750663949452]}"
20190618T105621_20190618T110416_T30SVF_0000000000000000000c,,,,,,,,NAD,"{""type"":""Point"",""coordinates"":[-3.4602624174740013,37.10169614643638]}"
20190618T105621_20190618T110416_T30SVG_00000000000000000000,,,,,,,,APH,"{""type"":""Point"",""coordinates"":[-3.913967031460013,36.875111385506585]}"
20190618T105621_20190618T110416_T30SVG_00000000000000000001,,,,,,,,ASH1,"{""type"":""Point"",""coordinates"":[-3.9265595328349434,36.8801680061012]}"
20190618T105621_20190618T110416_T30SVG_00000000000000000002,,,,,,,,BAH,"{""type"":""Point"",""coordinates"":[-2.855915992599429,37.37717940951828]}"
20190618T105621_20190618T110416_T30SVG_00000000000000000003,0.2502135481948959,0.09672344772004589,0.5061195068863428,0.2977667380587006,0.2711493968963623,1.0159325210871604,-0.2837924407431134,NPD,"{""type"":""Point"",""coordinates"":[-3.1782108985403896,37.17621218414052]}"
20190618T105621_20190618T110416_T30SVG_00000000000000000004,0.41624550536174876,0.2980866289108418,0.809122813319235,0.5427887668001546,0.4406369626522064,1.7154626108998732,-0.44326241134751776,NAH2,"{""type"":""Point"",""coordinates"":[-3.4704113314716447,37.076569112000215]}"
20190618T105621_20190618T110416_T30SVG_00000000000000000005,0.3507612078375745,0.25966850853108947,0.6870144236403972,0.4762058920765333,0.36161234974861145,1.4548192771084338,-0.29135053110773895,NSH,"{""type"":""Point"",""coordinates"":[-3.051246914245625,37.13410043379177]}"
20190618T105621_20190618T110416_T30SVG_00000000000000000006,,,,,,,,ASH2,"{""type"":""Point"",""coordinates"":[-3.9238706948997164,36.875374472468735]}"
20190618T105621_20190618T110416_T30SVG_00000000000000000007,,,,,,,,BPD,"{""type"":""Point"",""coordinates"":[-2.708395552448278,37.31068083550823]}"
20190618T105621_20190618T110416_T30SVG_00000000000000000008,,,,,,,,BSD,"{""type"":""Point"",""coordinates"":[-2.7068304079785186,37.28738203250398]}"
20190618T105621_20190618T110416_T30SVG_00000000000000000009,0.31822162427512074,0.19777503669468569,0.7022397910931828,0.40791863924227867,0.32960012555122375,1.2292441140024783,-0.3076923076923077,NSD,"{""type"":""Point"",""coordinates"":[-3.11788372038832,37.13373478750539]}"
20190618T105621_20190618T110416_T30SVG_0000000000000000000a,0.35279894110998977,0.3049180406201198,0.6930166707201152,0.49063671067709397,0.3749520480632782,1.1734926052332195,-0.3466761972837742,NPH,"{""type"":""Point"",""coordinates"":[-3.1799588661533402,37.176885508399586]}"
20190618T105621_20190618T110416_T30SVG_0000000000000000000b,0.5235592568588692,0.41685857917613106,0.8970089421673191,0.6595629811888469,0.5293582081794739,2.068803752931978,-0.29989969909729186,NAH1,"{""type"":""Point"",""coordinates"":[-3.4733008289542777,37.0750663949452]}"
20190618T105621_20190618T110416_T30SVG_0000000000000000000c,0.49178304956924773,0.3405033335768321,0.8100493834135988,0.5677987417754397,0.49549922347068787,1.813063063063063,-0.30719885958660015,NAD,"{""type"":""Point"",""coordinates"":[-3.4602624174740013,37.10169614643638]}"
20190618T105621_20190618T110416_T30SWG_00000000000000000000,,,,,,,,APH,"{""type"":""Point"",""coordinates"":[-3.913967031460013,36.875111385506585]}"
20190618T105621_20190618T110416_T30SWG_00000000000000000001,,,,,,,,ASH1,"{""type"":""Point"",""coordinates"":[-3.9265595328349434,36.8801680061012]}"
20190618T105621_20190618T110416_T30SWG_00000000000000000002,0.1916642086389717,0.10142929314753045,0.25658151955604724,0.26753862917409427,0.1941526085138321,0.7846112886048989,-0.18215613382899626,BAH,"{""type"":""Point"",""coordinates"":[-2.855915992599429,37.37717940951828]}"
20190618T105621_20190618T110416_T30SWG_00000000000000000003,,,,,,,,NPD,"{""type"":""Point"",""coordinates"":[-3.1782108985403896,37.17621218414052]}"
20190618T105621_20190618T110416_T30SWG_00000000000000000004,,,,,,,,NAH2,"{""type"":""Point"",""coordinates"":[-3.4704113314716447,37.076569112000215]}"
20190618T105621_20190618T110416_T30SWG_00000000000000000005,,,,,,,,NSH,"{""type"":""Point"",""coordinates"":[-3.051246914245625,37.13410043379177]}"
20190618T105621_20190618T110416_T30SWG_00000000000000000006,,,,,,,,ASH2,"{""type"":""Point"",""coordinates"":[-3.9238706948997164,36.875374472468735]}"
